Module	Transcript_Id	Locus_Tag	Expression_Fold_Change	Expression_Pvalue	FoldChange_Module	FisherTest_Module
1	ENSG00000007384	64285	1.98211038086217	0.0691962620092947	1.017831038627886	0.6087789538642782
1	ENSG00000062370	7771	-1.01847464116731	0.350541886674022	1.017831038627886	0.6087789538642782
1	ENSG00000075035	9671	1.05524168025352	0.365825727281292	1.017831038627886	0.6087789538642782
1	ENSG00000075461	27092	-1.36691550370261	NA	1.017831038627886	0.6087789538642782
1	ENSG00000083857	2195	-1.29927639738576	NA	1.017831038627886	0.6087789538642782
1	ENSG00000104611	63898	1.50863253228789	0.10272129562246	1.017831038627886	0.6087789538642782
1	ENSG00000105696	25789	-1.39561282320533	NA	1.017831038627886	0.6087789538642782
1	ENSG00000109047	5957	1.71261764910431	NA	1.017831038627886	0.6087789538642782
1	ENSG00000109576	51166	1.12314747439622	NA	1.017831038627886	0.6087789538642782
1	ENSG00000113303	79908	2.20089829583452	0.0593912555053693	1.017831038627886	0.6087789538642782
1	ENSG00000114698	57088	1.33035641067039	0.216783016805827	1.017831038627886	0.6087789538642782
1	ENSG00000125895	55321	-1.89260480765797	NA	1.017831038627886	0.6087789538642782
1	ENSG00000127318	50616	1.33003199973325	0.540510553308629	1.017831038627886	0.6087789538642782
1	ENSG00000133105	122042	1.87479030883119	0.0502259976481185	1.017831038627886	0.6087789538642782
1	ENSG00000134121	10752	1.06006757116118	0.31428841211847	1.017831038627886	0.6087789538642782
1	ENSG00000134363	10468	2.49536661373237	0.0761692481539589	1.017831038627886	0.6087789538642782
1	ENSG00000134489	59340	1.00258878900387	0.281530061248472	1.017831038627886	0.6087789538642782
1	ENSG00000135406	5630	-1.12761209891587	NA	1.017831038627886	0.6087789538642782
1	ENSG00000137225	11131	1.78131008178969	0.0849780795537427	1.017831038627886	0.6087789538642782
1	ENSG00000138207	5950	1.09957334059361	0.432544011658741	1.017831038627886	0.6087789538642782
1	ENSG00000138400	130752	-1.82198112128124	NA	1.017831038627886	0.6087789538642782
1	ENSG00000138759	80144	-1.17116390356741	NA	1.017831038627886	0.6087789538642782
1	ENSG00000140488	60677	-1.88851477105123	0.468867823181412	1.017831038627886	0.6087789538642782
1	ENSG00000141198	10040	1.03468508948009	0.300271357128846	1.017831038627886	0.6087789538642782
1	ENSG00000141946	114026	-1.10259412290304	NA	1.017831038627886	0.6087789538642782
1	ENSG00000143061	3321	1.09846661985618	0.284523315994953	1.017831038627886	0.6087789538642782
1	ENSG00000144278	114805	-1.42123518823858	NA	1.017831038627886	0.6087789538642782
1	ENSG00000151005	84076	1.16857991680225	NA	1.017831038627886	0.6087789538642782
1	ENSG00000151892	2674	-1.19472498772236	NA	1.017831038627886	0.6087789538642782
1	ENSG00000153294	221393	-1.4048304588489	NA	1.017831038627886	0.6087789538642782
1	ENSG00000154319	83648	1.18038248208988	0.0831051150849976	1.017831038627886	0.6087789538642782
1	ENSG00000157851	56896	-1.19297938716229	NA	1.017831038627886	0.6087789538642782
1	ENSG00000157873	8764	-1.89194912851242	NA	1.017831038627886	0.6087789538642782
1	ENSG00000163739	2919	1.30474766645503	0.0551934249199728	1.017831038627886	0.6087789538642782
1	ENSG00000163885	348807	-1.2455326794942	NA	1.017831038627886	0.6087789538642782
1	ENSG00000164821	1669	1.70474668934679	NA	1.017831038627886	0.6087789538642782
1	ENSG00000166106	170689	-1.06258667611201	NA	1.017831038627886	0.6087789538642782
1	ENSG00000169174	255738	1.14841463378353	NA	1.017831038627886	0.6087789538642782
1	ENSG00000169876	140453	-1.05592619806528	0.216395091469793	1.017831038627886	0.6087789538642782
1	ENSG00000170703	284076	-1.7651303754817	NA	1.017831038627886	0.6087789538642782
1	ENSG00000171495	133558	-1.02095462805092	NA	1.017831038627886	0.6087789538642782
1	ENSG00000172572	5139	1.07999454181082	0.0865132497316768	1.017831038627886	0.6087789538642782
1	ENSG00000173267	6623	1.99130484764192	NA	1.017831038627886	0.6087789538642782
1	ENSG00000174460	170261	1.24037997353419	NA	1.017831038627886	0.6087789538642782
1	ENSG00000174697	3952	-1.25610177399914	NA	1.017831038627886	0.6087789538642782
1	ENSG00000174808	685	-1.54961190642558	NA	1.017831038627886	0.6087789538642782
1	ENSG00000175485	120787	1.54562936067495	NA	1.017831038627886	0.6087789538642782
1	ENSG00000177508	79191	1.85838483427674	NA	1.017831038627886	0.6087789538642782
1	ENSG00000178297	360200	-2.03429852993685	0.106488547911303	1.017831038627886	0.6087789538642782
1	ENSG00000179344	3119	1.41681588849861	0.349573377928004	1.017831038627886	0.6087789538642782
1	ENSG00000181767	390151	-1.74902733137181	NA	1.017831038627886	0.6087789538642782
1	ENSG00000182700	492311	-1.85230728572756	NA	1.017831038627886	0.6087789538642782
1	ENSG00000182771	2894	-1.39884840105394	NA	1.017831038627886	0.6087789538642782
1	ENSG00000182791	55231	2.65578397731331	NA	1.017831038627886	0.6087789538642782
1	ENSG00000183793	100288332	2.15931338824984	NA	1.017831038627886	0.6087789538642782
1	ENSG00000186431	2204	1.02314196106409	0.405812854840164	1.017831038627886	0.6087789538642782
1	ENSG00000187166	341567	1.23962137692515	NA	1.017831038627886	0.6087789538642782
1	ENSG00000187678	81848	-2.25501550675836	NA	1.017831038627886	0.6087789538642782
1	ENSG00000188153	1287	-1.29711493356536	NA	1.017831038627886	0.6087789538642782
1	ENSG00000188886	431705	1.16458230987624	0.22422857324621	1.017831038627886	0.6087789538642782
1	ENSG00000188993	339977	-2.39055481039408	NA	1.017831038627886	0.6087789538642782
1	ENSG00000196126	3123	1.23224675383125	0.353502128468541	1.017831038627886	0.6087789538642782
1	ENSG00000196420	6276	1.0428295310143	0.244417804367713	1.017831038627886	0.6087789538642782
1	ENSG00000197165	6799	1.04228933581313	0.114838757721057	1.017831038627886	0.6087789538642782
1	ENSG00000197472	57116	1.06053262747461	NA	1.017831038627886	0.6087789538642782
1	ENSG00000197479	56125	-1.49201041321278	NA	1.017831038627886	0.6087789538642782
1	ENSG00000197653	196385	1.37509438248689	0.0829974853781946	1.017831038627886	0.6087789538642782
1	ENSG00000198502	3127	1.17719868709195	0.517658075542877	1.017831038627886	0.6087789538642782
1	ENSG00000198807	5083	-1.17360105641239	NA	1.017831038627886	0.6087789538642782
1	ENSG00000198929	9722	1.34577827329725	0.184704572482838	1.017831038627886	0.6087789538642782
1	ENSG00000203757	391114	1.02014584782193	NA	1.017831038627886	0.6087789538642782
1	ENSG00000204577	11025	1.0394037164088	0.358547691912264	1.017831038627886	0.6087789538642782
1	ENSG00000204882	2843	1.8945743137496	0.388970041050838	1.017831038627886	0.6087789538642782
1	ENSG00000206394	1192	2.12453515755031	0.251275593114332	1.017831038627886	0.6087789538642782
1	ENSG00000213171	339398	2.24354020969392	NA	1.017831038627886	0.6087789538642782
