Module	Transcript_Id	Locus_Tag	Expression_Fold_Change	Expression_Pvalue	FoldChange_Module	FisherTest_Module
3	ENSG00000001626	1080	1.66161571663364	NA	1.06553911205074	0.6273050708650085
3	ENSG00000006071	6833	1.08014007788854	0.330762357372798	1.06553911205074	0.6273050708650085
3	ENSG00000006210	6376	1.07093822431328	0.24232266026375	1.06553911205074	0.6273050708650085
3	ENSG00000006611	10083	1.77154815860725	NA	1.06553911205074	0.6273050708650085
3	ENSG00000007062	8842	1.26612684483867	0.0519863909144148	1.06553911205074	0.6273050708650085
3	ENSG00000007306	1087	1.25145364741607	NA	1.06553911205074	0.6273050708650085
3	ENSG00000010932	2326	1.16908125935457	NA	1.06553911205074	0.6273050708650085
3	ENSG00000015413	1800	1.64121027853471	NA	1.06553911205074	0.6273050708650085
3	ENSG00000016082	3670	1.11465418221181	NA	1.06553911205074	0.6273050708650085
3	ENSG00000016490	1179	1.09780641982256	NA	1.06553911205074	0.6273050708650085
3	ENSG00000019505	57586	1.1226200750545	NA	1.06553911205074	0.6273050708650085
3	ENSG00000021852	732	2.7720648503853	NA	1.06553911205074	0.6273050708650085
3	ENSG00000022355	2554	1.20536523514177	NA	1.06553911205074	0.6273050708650085
3	ENSG00000027644	3645	1.60687868583511	NA	1.06553911205074	0.6273050708650085
3	ENSG00000039537	729	1.60333283667603	NA	1.06553911205074	0.6273050708650085
3	ENSG00000040731	1008	2.56215272742193	NA	1.06553911205074	0.6273050708650085
3	ENSG00000042781	7399	1.71980495690669	0.193028241213172	1.06553911205074	0.6273050708650085
3	ENSG00000056291	10886	1.21483485682015	NA	1.06553911205074	0.6273050708650085
3	ENSG00000057149	6317	-1.19670590096107	NA	1.06553911205074	0.6273050708650085
3	ENSG00000057593	2155	1.04351371961549	NA	1.06553911205074	0.6273050708650085
3	ENSG00000058404	816	1.72635030742792	NA	1.06553911205074	0.6273050708650085
3	ENSG00000064692	9627	2.19917974942304	NA	1.06553911205074	0.6273050708650085
3	ENSG00000065609	9892	1.76839253340092	NA	1.06553911205074	0.6273050708650085
3	ENSG00000066032	1496	1.69257189489717	NA	1.06553911205074	0.6273050708650085
3	ENSG00000066405	51208	1.19479509339616	NA	1.06553911205074	0.6273050708650085
3	ENSG00000069018	57113	1.28464357749666	NA	1.06553911205074	0.6273050708650085
3	ENSG00000069535	4129	1.7969788614607	0.0513285328262302	1.06553911205074	0.6273050708650085
3	ENSG00000070031	6343	1.10878519953045	NA	1.06553911205074	0.6273050708650085
3	ENSG00000076864	5909	1.60415747522438	0.376868775921149	1.06553911205074	0.6273050708650085
3	ENSG00000077080	51412	1.32702519585162	NA	1.06553911205074	0.6273050708650085
3	ENSG00000078725	1620	1.73368467729597	NA	1.06553911205074	0.6273050708650085
3	ENSG00000079101	27098	1.19455955711539	NA	1.06553911205074	0.6273050708650085
3	ENSG00000079102	862	1.78149297571935	0.0664852567527328	1.06553911205074	0.6273050708650085
3	ENSG00000079112	1015	1.10251603390534	NA	1.06553911205074	0.6273050708650085
3	ENSG00000079689	10590	1.91763753856494	NA	1.06553911205074	0.6273050708650085
3	ENSG00000080293	6344	1.49076190875373	NA	1.06553911205074	0.6273050708650085
3	ENSG00000081479	4036	1.21358301911835	0.332072722261895	1.06553911205074	0.6273050708650085
3	ENSG00000081818	56131	1.99383091941566	NA	1.06553911205074	0.6273050708650085
3	ENSG00000082556	4986	1.45481919421166	NA	1.06553911205074	0.6273050708650085
3	ENSG00000084674	338	1.25582210244561	0.442631920139838	1.06553911205074	0.6273050708650085
3	ENSG00000089356	5349	1.80980543064971	NA	1.06553911205074	0.6273050708650085
3	ENSG00000089472	9843	1.2701193037181	0.393216427644922	1.06553911205074	0.6273050708650085
3	ENSG00000090534	7066	1.80210236479412	NA	1.06553911205074	0.6273050708650085
3	ENSG00000091583	350	1.20764165891554	NA	1.06553911205074	0.6273050708650085
3	ENSG00000091704	1357	1.49725686563124	NA	1.06553911205074	0.6273050708650085
3	ENSG00000095932	284422	1.53236369651917	0.147059132141252	1.06553911205074	0.6273050708650085
3	ENSG00000099834	53841	-3.14722729607774	0.0652366412435301	1.06553911205074	0.6273050708650085
3	ENSG00000100249	25770	2.12494213939254	NA	1.06553911205074	0.6273050708650085
3	ENSG00000100665	5267	1.94737151467629	NA	1.06553911205074	0.6273050708650085
3	ENSG00000101049	10110	1.77560456088627	NA	1.06553911205074	0.6273050708650085
3	ENSG00000101282	343637	1.34777062436115	NA	1.06553911205074	0.6273050708650085
3	ENSG00000101349	57144	1.8044459926	NA	1.06553911205074	0.6273050708650085
3	ENSG00000101825	25878	1.93965578236234	NA	1.06553911205074	0.6273050708650085
3	ENSG00000101951	9506	1.79680890723432	NA	1.06553911205074	0.6273050708650085
3	ENSG00000102466	2259	2.73188165956098	NA	1.06553911205074	0.6273050708650085
3	ENSG00000102837	10562	1.02868684933062	NA	1.06553911205074	0.6273050708650085
3	ENSG00000102996	4324	1.16675046222865	0.189998059747356	1.06553911205074	0.6273050708650085
3	ENSG00000104044	4948	-1.87097780459915	NA	1.06553911205074	0.6273050708650085
3	ENSG00000105357	79784	1.29751950946501	0.297630308450854	1.06553911205074	0.6273050708650085
3	ENSG00000105388	1048	1.37425629670476	0.107966262828186	1.06553911205074	0.6273050708650085
3	ENSG00000105398	6822	1.06272549123396	0.340839784809177	1.06553911205074	0.6273050708650085
3	ENSG00000105707	3249	1.48897961239998	NA	1.06553911205074	0.6273050708650085
3	ENSG00000105767	199731	-1.82171482861549	NA	1.06553911205074	0.6273050708650085
3	ENSG00000106278	5803	2.30498723893995	NA	1.06553911205074	0.6273050708650085
3	ENSG00000106927	259	1.17160041386151	NA	1.06553911205074	0.6273050708650085
3	ENSG00000107295	6456	1.65133390498393	NA	1.06553911205074	0.6273050708650085
3	ENSG00000108821	1277	1.09699041695471	0.394662194770144	1.06553911205074	0.6273050708650085
3	ENSG00000109072	7448	1.19739641089916	NA	1.06553911205074	0.6273050708650085
3	ENSG00000109472	1363	1.50341633192607	0.27153903133413	1.06553911205074	0.6273050708650085
3	ENSG00000109511	11199	1.14247258383088	NA	1.06553911205074	0.6273050708650085
3	ENSG00000109610	6649	1.5612269443328	NA	1.06553911205074	0.6273050708650085
3	ENSG00000109832	29118	1.08853060707024	0.142917522386117	1.06553911205074	0.6273050708650085
3	ENSG00000111262	3736	1.35344034912089	NA	1.06553911205074	0.6273050708650085
3	ENSG00000111783	5992	2.63361075259815	NA	1.06553911205074	0.6273050708650085
3	ENSG00000112246	6492	1.82460845917071	NA	1.06553911205074	0.6273050708650085
3	ENSG00000112337	10246	1.68939411385956	NA	1.06553911205074	0.6273050708650085
3	ENSG00000112379	57221	1.32077655591953	0.20496855892087	1.06553911205074	0.6273050708650085
3	ENSG00000112494	54346	1.97972825781575	NA	1.06553911205074	0.6273050708650085
3	ENSG00000112818	4224	1.63358286363881	NA	1.06553911205074	0.6273050708650085
3	ENSG00000112936	730	1.38602778375171	0.340300626209312	1.06553911205074	0.6273050708650085
3	ENSG00000113361	1004	1.01836339040334	0.377860775964767	1.06553911205074	0.6273050708650085
3	ENSG00000113763	90249	1.14656396440855	0.167110701230042	1.06553911205074	0.6273050708650085
3	ENSG00000115386	5967	1.19737359709888	NA	1.06553911205074	0.6273050708650085
3	ENSG00000115850	3938	1.6085010821895	NA	1.06553911205074	0.6273050708650085
3	ENSG00000117069	81849	2.19684211900704	NA	1.06553911205074	0.6273050708650085
3	ENSG00000117154	84966	2.59922694301813	NA	1.06553911205074	0.6273050708650085
3	ENSG00000119125	9615	1.00648870978158	0.262629482284047	1.06553911205074	0.6273050708650085
3	ENSG00000120324	56126	1.967354030315	NA	1.06553911205074	0.6273050708650085
3	ENSG00000120669	54937	2.18831530567825	NA	1.06553911205074	0.6273050708650085
3	ENSG00000120885	1191	1.36226496411152	0.0541553616441171	1.06553911205074	0.6273050708650085
3	ENSG00000121207	9227	2.03481198721399	0.0514134699517941	1.06553911205074	0.6273050708650085
3	ENSG00000121905	3208	1.71179955003564	NA	1.06553911205074	0.6273050708650085
3	ENSG00000123307	58158	1.88677940305493	NA	1.06553911205074	0.6273050708650085
3	ENSG00000123572	203447	1.60598183392504	NA	1.06553911205074	0.6273050708650085
3	ENSG00000124205	1908	1.05553787191775	0.544870220160758	1.06553911205074	0.6273050708650085
3	ENSG00000124249	60598	1.08776426988683	NA	1.06553911205074	0.6273050708650085
3	ENSG00000124839	64284	2.18479791462781	NA	1.06553911205074	0.6273050708650085
3	ENSG00000124875	6372	1.18056428876757	NA	1.06553911205074	0.6273050708650085
3	ENSG00000125820	4821	1.87937938525532	NA	1.06553911205074	0.6273050708650085
3	ENSG00000125851	5126	1.85136094553067	NA	1.06553911205074	0.6273050708650085
3	ENSG00000125872	164312	1.7829114173645	NA	1.06553911205074	0.6273050708650085
3	ENSG00000126218	2159	2.55215926555834	NA	1.06553911205074	0.6273050708650085
3	ENSG00000126950	59353	1.99848450218603	NA	1.06553911205074	0.6273050708650085
3	ENSG00000127831	7429	1.15710978138934	0.0561501144356183	1.06553911205074	0.6273050708650085
3	ENSG00000128242	9514	-1.00638081354495	NA	1.06553911205074	0.6273050708650085
3	ENSG00000128573	93986	1.66193299493486	NA	1.06553911205074	0.6273050708650085
3	ENSG00000129009	3671	1.6021966890282	NA	1.06553911205074	0.6273050708650085
3	ENSG00000129514	3169	2.06012788266567	NA	1.06553911205074	0.6273050708650085
3	ENSG00000129946	25759	1.53043763875967	0.0790637876177475	1.06553911205074	0.6273050708650085
3	ENSG00000129990	6861	1.15519251997906	0.0567815362007562	1.06553911205074	0.6273050708650085
3	ENSG00000130208	341	1.3863359849332	NA	1.06553911205074	0.6273050708650085
3	ENSG00000130528	3270	1.30711365396394	NA	1.06553911205074	0.6273050708650085
3	ENSG00000130701	140893	1.35837948798465	NA	1.06553911205074	0.6273050708650085
3	ENSG00000130762	27237	1.80268779330977	NA	1.06553911205074	0.6273050708650085
3	ENSG00000130768	27293	1.0323871428467	0.0981268698799704	1.06553911205074	0.6273050708650085
3	ENSG00000131730	1160	-2.01335540600327	NA	1.06553911205074	0.6273050708650085
3	ENSG00000132259	1262	1.76166077182022	NA	1.06553911205074	0.6273050708650085
3	ENSG00000132437	1644	1.02913411754527	NA	1.06553911205074	0.6273050708650085
3	ENSG00000132698	57111	-1.09110272264896	0.350319984354221	1.06553911205074	0.6273050708650085
3	ENSG00000132938	23281	1.06769586400361	0.275610882517208	1.06553911205074	0.6273050708650085
3	ENSG00000133020	4626	1.47376014212673	NA	1.06553911205074	0.6273050708650085
3	ENSG00000133433	653689	-2.54661834662726	NA	1.06553911205074	0.6273050708650085
3	ENSG00000133710	11005	1.0526992275333	NA	1.06553911205074	0.6273050708650085
3	ENSG00000133863	56154	2.12660890254071	NA	1.06553911205074	0.6273050708650085
3	ENSG00000133878	78986	1.58270703239046	NA	1.06553911205074	0.6273050708650085
3	ENSG00000134193	83998	1.80680095423575	0.0595617133381642	1.06553911205074	0.6273050708650085
3	ENSG00000134240	3158	2.02270897914251	NA	1.06553911205074	0.6273050708650085
3	ENSG00000134258	79679	1.71333914596317	NA	1.06553911205074	0.6273050708650085
3	ENSG00000134398	10595	1.25943412462669	0.104845743031622	1.06553911205074	0.6273050708650085
3	ENSG00000134569	4038	1.65984887867808	NA	1.06553911205074	0.6273050708650085
3	ENSG00000134812	2694	1.2240791493277	NA	1.06553911205074	0.6273050708650085
3	ENSG00000135333	2045	1.08253907274266	NA	1.06553911205074	0.6273050708650085
3	ENSG00000135409	269	2.41613241292058	NA	1.06553911205074	0.6273050708650085
