baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000001617	2.52735888169944	-1.99153480774861	0.901341952977245	-2.20952192580222	0.0271383590725219	0.102350567975685
ENSG00000001626	0.652401178690519	-1.61442612896222	1.10448838079251	-1.46169589199645	0.143824563477071	NA
ENSG00000002745	9.54954395311734	1.33146121727581	0.537141319051069	2.47879127903996	0.0131828423635424	0.0607973901176103
ENSG00000002933	119.37187877389	3.49270233858235	0.74757825755388	4.67202236460258	2.98248475071177e-06	8.4858408465747e-05
ENSG00000004799	279.876856920219	1.76613099373135	0.453314187827587	3.89604173254573	9.77775483499745e-05	0.00148177088867029
ENSG00000004809	68.5922770624054	2.03901563396976	0.556428661222046	3.66446909742501	0.000247852161511669	0.0030230683294827
ENSG00000005020	822.431918168318	1.06086811672814	0.205883295993422	5.15276439309593	2.56674363006684e-07	1.13533469642536e-05
ENSG00000005108	1.07506307642842	1.03123402414276	1.09790356382577	0.93927559589051	0.347589264903791	NA
ENSG00000005961	2124.91033941789	1.25492309961634	0.405074719422786	3.09800399640972	0.00194828801304195	0.0148572350529794
ENSG00000006047	0.406095009227148	1.20312719549185	1.7419995512554	0.690658728714827	0.489780031184747	NA
ENSG00000006282	173.792911228636	-1.19203042052272	0.243127989843998	-4.9028925928585	9.44356255377735e-07	3.39688602019814e-05
ENSG00000006283	0.765985977769581	-1.11509277024463	0.985009921992313	-1.13206247505528	0.257608169641725	NA
ENSG00000006377	0.274879262909722	1.12344344948725	2.37812782987322	0.472406670228127	0.636636544210503	NA
ENSG00000006659	0.406340329700655	-1.61357510645859	1.41340217181511	-1.14162489533068	0.253609971316093	NA
ENSG00000007171	0.706763320306675	-1.28054119645672	1.19809099776288	-1.06881797697153	0.285151697242657	NA
ENSG00000007237	744.893118953367	1.47063493021297	0.221071778456215	6.65229610257212	2.88555425040738e-11	5.48985387568469e-09
ENSG00000007384	2.84471583408205	1.98211038086217	0.821133023001481	2.41387244860398	0.0157839868125818	0.0691962620092947
ENSG00000007908	0.392740475558829	-1.04147454818196	1.69293442376135	-0.615188948587872	0.538429945315764	NA
ENSG00000008118	0.727901825557595	-1.27606905699932	1.21593743281996	-1.04945289334493	0.293969725101287	NA
ENSG00000008196	0.249716385285993	-1.06189573627735	2.0119158520373	-0.527803255390657	0.597635897446286	NA
ENSG00000008394	231.30598322247	1.61749471843068	0.320179207374945	5.05184184723311	4.37569948736478e-07	1.77170950269173e-05
ENSG00000010030	93.4951315586588	-1.09340534536466	0.697182303756965	-1.5683205661884	0.116806338616177	0.277353250801549
ENSG00000010282	0.495460925649985	-1.24306343253394	1.16758045144325	-1.06464906208166	0.287034768949428	NA
ENSG00000010327	825.209226395148	1.43627806345337	0.305098503729064	4.70758802779586	2.50665046461185e-06	7.3986013993805e-05
ENSG00000010379	0.970840612015367	1.74179867613571	1.49688642610307	1.16361445047653	0.244580292616169	NA
ENSG00000010932	0.566929802968533	-1.62672951520204	1.47671474707092	-1.1015868287553	0.270641337046838	NA
ENSG00000012779	2126.61794787525	1.23782751315599	0.195124558660657	6.34378123211392	2.24193132153954e-10	3.1580384929339e-08
ENSG00000012817	668.116444226752	12.0845623418338	1.81897361016382	6.64361608893568	3.06079193363754e-11	5.75392445524648e-09
ENSG00000013588	11.0624783505875	-2.12327309101308	0.710577242801134	-2.98809610429265	0.00280721267016238	0.019214865745355
ENSG00000014257	239.599487104725	1.52778479858593	0.196332818792981	7.78160680409154	7.16091379128743e-15	8.07699926272998e-12
ENSG00000015592	0.481174624676782	-1.926949167053	1.26663745101571	-1.52131074721325	0.128181874536013	NA
ENSG00000016402	0.280755350203221	-1.29772980095365	1.96932341472215	-0.658972412175753	0.509913484368955	NA
ENSG00000018236	0.869575456041783	1.51650710208835	1.12584687448405	1.34699232769406	0.177982703690696	NA
ENSG00000018280	2413.79722292757	1.32526277892486	0.254358178881131	5.21022278408508	1.88614007512712e-07	8.81184554033503e-06
ENSG00000019991	85.5430332372146	1.25004471363673	0.37441236484503	3.3386843785304	0.000841761467326849	0.00787531503226807
ENSG00000022355	0.568335125818952	1.29086028814978	1.44751996106299	0.891773739135059	0.372514220185427	NA
ENSG00000030582	13954.9933068304	1.06199373187274	0.279255982418011	3.80293995021052	0.000142989024712276	0.00198238778685825
ENSG00000033327	160.378470537892	1.09493084062581	0.250914802845383	4.36375545886197	1.27848486987338e-05	0.000281177640392347
ENSG00000036672	2.38578597610522	-1.69150627243873	0.799778835347995	-2.11496753562218	0.0344327143431069	0.121367632185714
ENSG00000038427	8834.3147537604	1.98619552630905	0.313220966826084	6.34119595005234	2.2798834031693e-10	3.1580384929339e-08
ENSG00000039987	1.17459547918951	-1.7267605383024	0.862834410220234	-2.0012652692672	0.0453638104347064	NA
ENSG00000044115	755.402474444591	1.11711025398412	0.217712510333333	5.13112568622605	2.88014504895288e-07	1.24946072714327e-05
ENSG00000047597	84.7172088160349	1.18987065229937	0.487175617190548	2.44238547725588	0.0145905580505662	0.0652689807865413
ENSG00000047617	2.46744606139992	3.22171149072501	0.99825435404761	3.22734529297265	0.00124944585343979	0.0106189448179051
ENSG00000048545	0.29155941686793	-1.36430240174098	1.96554078110173	-0.694110452888317	0.487612943804772	NA
ENSG00000049323	206.264605819001	1.51833811883541	0.370765130385264	4.09514809889942	4.21898605991235e-05	0.000750247847658513
ENSG00000049540	1.32123066500422	-1.6532262722237	0.843189615078378	-1.96068149163581	0.0499161894473019	NA
ENSG00000050165	14.2777156566745	-1.06281515969797	0.381247604570782	-2.78772940985299	0.00530788579644269	0.0312971666486957
ENSG00000050555	8.72475975383704	1.24908292957531	0.647732053714772	1.9283944995647	0.0538060754791715	0.163962126185179
ENSG00000050628	4.16545343331014	1.07026778878011	0.53819517000737	1.98862392013934	0.0467427291300537	0.149447876966175
ENSG00000051128	257.487941079558	1.29030620373592	0.197627890914005	6.52896814193793	6.62243339585746e-11	1.16194273059983e-08
ENSG00000053328	0.491543054331777	1.05961153368115	1.27997819746071	0.827835611405937	0.407763603955644	NA
ENSG00000053747	1.58198985273809	-2.91014088396602	0.826306717694531	-3.52186521257575	0.000428521961008899	NA
ENSG00000056487	0.595203503495595	1.34740029327342	1.27522575811314	1.05659745711776	0.290695341542382	NA
ENSG00000056736	9.76352925006477	1.49720269622204	0.634456435866034	2.35981954250074	0.0182838267488824	0.0772184830680935
ENSG00000058866	116.210264410922	1.56377122735317	0.252730101538629	6.18751473541491	6.11201353019785e-10	7.78345206898018e-08
