baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000001617	1.2100701588068	2.34736759940518	0.842918174925352	2.78481075534177	0.00535589720046866	0.013256814839009
ENSG00000002746	3.71391653080224	1.27154262369273	0.415389472933129	3.06108533447941	0.00220536230879098	0.00603778631523159
ENSG00000003147	41.4268898957194	1.05271253530288	0.161713767552262	6.50972734874084	7.52873297768011e-11	8.46507217008919e-10
ENSG00000003249	45.9316356046014	-1.10893496575601	0.287229324503026	-3.86079996419143	0.000113016401372237	0.000415601700302591
ENSG00000003436	109.744279666072	1.54571695661086	0.158534910328708	9.75000997197366	1.84450151237877e-22	8.40917022834015e-21
ENSG00000004468	291.200150543391	1.14169361957433	0.155386987222292	7.34742104202752	2.02067586678149e-13	3.31550141363599e-12
ENSG00000004776	1.0742808712677	4.29505826602555	0.839664843072566	5.11520555071562	3.13399481343443e-07	1.92833331258491e-06
ENSG00000004809	43.5905161485597	1.66185693080233	0.388147563968835	4.28150807855067	1.85630983117893e-05	8.09488058469918e-05
ENSG00000004846	8.62223103771443	1.15002428972453	0.332427953036198	3.45946927513434	0.000541241022684511	0.0017053946194443
ENSG00000004939	61.6476432050492	5.12703623340157	0.480621335215327	10.6675169363935	1.44434576483149e-26	9.18815040033001e-25
ENSG00000005108	0.969937283756467	3.08147184145068	0.738729320428419	4.17131384424217	3.02848409668533e-05	0.00012655917390513
ENSG00000005187	56.5268597984834	-1.00842946879958	0.198541159846177	-5.07919601950988	3.7903547322659e-07	2.29676305105783e-06
ENSG00000005189	12.3528308062166	1.425132062909	0.235724612108303	6.0457499544181	1.48716590753857e-09	1.36839273414457e-08
ENSG00000005249	658.789160380048	3.0168186587645	0.212651821283931	14.1866579865143	1.10815344401317e-45	3.16700330536777e-43
ENSG00000005381	135.471137799489	2.52953622583351	0.346974325364883	7.29026916666937	3.09336380857784e-13	4.94421788035464e-12
ENSG00000005469	93.2434156442196	-1.05333944294406	0.16773215994803	-6.27988957675395	3.38813582637148e-10	3.44718516489698e-09
ENSG00000005513	16.0511009310284	-2.29353445527508	0.402061983630494	-5.70443003480503	1.16733028953442e-08	9.41931748167095e-08
ENSG00000005812	638.378753486576	-1.09934187224589	0.129234471787209	-8.50656838723343	1.79156947903933e-17	4.92970785375967e-16
ENSG00000005961	2790.68421578213	4.39270881387709	0.248432184962923	17.6817219336241	5.79975160310764e-70	9.25447030802543e-67
ENSG00000005981	2.10666852132006	1.67149667394922	0.530202664394311	3.1525618149405	0.00161844550628492	0.0045687740755335
ENSG00000006042	12.538390403493	1.25939929178496	0.257784419678668	4.88547482177091	1.03179891497798e-06	5.79854755095025e-06
ENSG00000006047	0.600895360990496	2.96927655924387	1.09357121274695	2.71521097541084	0.00662335613346173	0.0159989937231645
ENSG00000006071	1.81227372581763	2.28604662162729	0.646602570386727	3.53547407066449	0.0004070441902342	0.00132080700806719
ENSG00000006210	2.8956194104983	1.81736612315288	0.494317676122856	3.67651453900507	0.000236442385531981	0.000809475915996134
ENSG00000006327	26.3717430587772	2.07669871563795	0.307233371933456	6.75935267893928	1.38609618079521e-11	1.74956952339267e-10
ENSG00000006638	148.061602797264	1.57596781871528	0.197859463068694	7.96508690700393	1.65107697576345e-15	3.67187246596035e-14
ENSG00000007038	29.5687960561613	-2.49969196510668	0.55225569546147	-4.52633080228882	6.00166088318946e-06	2.88091758815021e-05
ENSG00000007062	8.01660644276004	2.74898552442878	0.395351520541624	6.95326913290411	3.56916839538261e-12	4.97759915766833e-11
ENSG00000007174	2.79126095512413	1.93289779613356	0.568274082342949	3.4013477935935	0.000670544577050189	0.00207090121957371
ENSG00000007372	1.19904057438342	2.27347063644443	0.750282718736518	3.03015194095497	0.00244430737945564	0.00660974406182977
ENSG00000007384	1.34406946014623	1.75492203615098	0.766698000601899	2.28893519322245	0.0220831180812065	0.0460167096549072
ENSG00000007402	73.032378638563	-1.37120068869582	0.200240123438499	-6.84778187882493	7.50038059852101e-12	9.8978144521351e-11
ENSG00000008394	206.755981970681	1.6623238983812	0.192236665001133	8.64727807450987	5.27423388274794e-18	1.57306900914108e-16
ENSG00000008438	2.38503243706039	5.76720423601839	1.03807004391714	5.55569854829444	2.76503711483508e-08	2.07462751620924e-07
ENSG00000008441	21.4857335182494	1.14629383872187	0.293837285284675	3.90111771421833	9.57495745242067e-05	0.000358088447849514
ENSG00000008516	110.525105582203	1.16065162175674	0.229643581625425	5.0541435277294	4.32326410127515e-07	2.59748544120541e-06
ENSG00000008735	5.42675083979065	1.04053517005165	0.38870000422897	2.67696207545886	0.00742930437666505	0.017671592571973
ENSG00000009765	14.2477699901048	1.33907859035445	0.267342473261557	5.0088509095386	5.47559677762438e-07	3.23201994753242e-06
ENSG00000009950	24.5055373398089	1.15095287673782	0.218480380803504	5.26799190162964	1.37924190313955e-07	9.06304871699248e-07
ENSG00000010278	307.302128507613	1.36851481899965	0.400387343644607	3.417977218117	0.000630883874299933	0.0019604291504536
ENSG00000010327	890.105902499117	1.79381134396379	0.206690709644985	8.67872265301554	4.00238379121924e-18	1.21070528964085e-16
ENSG00000010818	519.87529103253	-1.05071264398701	0.138106180574516	-7.60800595321724	2.78357022332738e-14	5.16470955777836e-13
ENSG00000011052	40.0952610573266	1.58070554980699	0.357410146060148	4.42266557687753	9.74905831767311e-06	4.49169799487018e-05
ENSG00000011105	12.3729555511398	3.22009038806602	0.334972389005692	9.61300242573517	7.04637386953736e-22	3.11602694812705e-20
ENSG00000011332	1.74519538576054	1.66950526775358	0.538709552268282	3.0990823547197	0.00194121052365154	0.00537504687042689
ENSG00000011426	16.2554979985859	3.0754052990899	0.236447020481941	13.0067416067304	1.12017468173776e-38	1.71592838447317e-36
ENSG00000011590	65.8133693633823	1.64952638258643	0.380046049698003	4.34033292517366	1.42267003983192e-05	6.34108145314285e-05
ENSG00000012048	60.238535966931	1.00592903870208	0.140399510845571	7.16476170496442	7.79219761253457e-13	1.18888446123356e-11
