baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000001617	1.68806581754023	3.10802311876676	0.987089694151825	3.14867345610106	0.00164013354687011	0.00620002420338488
ENSG00000002745	10.5038285476616	-1.06181965305685	0.420410109772932	-2.52567583027523	0.0115475979914946	0.0328924477912585
ENSG00000002933	256.198760986382	-4.12800374372792	0.671854545556956	-6.14419262476802	8.03712618244534e-10	1.28418074825814e-08
ENSG00000004399	481.21821522934	-1.00216435242972	0.151454758914152	-6.61692217276428	3.66754452265559e-11	7.37835555732046e-10
ENSG00000004468	418.037067457318	2.29569801911134	0.189472109424913	12.1162846926614	8.65965199956488e-34	2.67818084806882e-31
ENSG00000004799	276.226963580665	-1.29531288471625	0.362003979364658	-3.57817305486423	0.000346004337353619	0.00158552012649208
ENSG00000004939	27.6248925851878	3.71259683966544	0.458299450095771	8.10081015565177	5.45943887097465e-16	2.25380952666684e-14
ENSG00000005961	722.587761358484	1.14558186519301	0.257700986938806	4.44539184269806	8.77318109525617e-06	6.01368277404731e-05
ENSG00000005981	2.12561717858965	1.70847482945151	0.438265755398683	3.89826220371094	9.68854781771056e-05	0.00051782932639064
ENSG00000006042	12.0106941009394	1.05057400883304	0.23409668761018	4.48777818925173	7.1969802362432e-06	5.02769136181966e-05
ENSG00000006071	1.39181495355687	1.4545729723988	0.609381916932641	2.38696445034089	0.0169881339044514	0.0456527951921244
ENSG00000006210	2.58273926494036	1.4039857053838	0.499322446877704	2.81178167367202	0.00492679321804368	0.0159906075862047
ENSG00000006327	24.4980936321303	1.81417379028931	0.423725670601189	4.28148190246613	1.85652824261955e-05	0.000118076231589679
ENSG00000006747	19.3939440397219	1.02305838576214	0.260146413090333	3.93262537664469	8.40231303482955e-05	0.000454272610211955
ENSG00000007062	6.31322469799858	2.09721009647419	0.593295421489032	3.5348496221506	0.000408007281669259	0.00182966548749544
ENSG00000007174	2.95587486919236	2.10142246279617	0.449740931359715	4.6725177013417	2.97529865274851e-06	2.2696603058822e-05
ENSG00000007237	837.441418976027	-1.22845491178988	0.106011838006188	-11.5879031520816	4.74609290954911e-31	1.1546927642739e-28
ENSG00000007372	0.994405372095662	1.71781431060698	0.708236495525659	2.42548120784429	0.0152881072250797	0.0417295575970127
ENSG00000008256	130.804955550509	-1.31328627773917	0.14452670906823	-9.08680676537912	1.01990432529061e-19	7.29811538179521e-18
ENSG00000009765	13.7793941110192	1.17438094993824	0.201718673687163	5.82187523084521	5.81909855296088e-09	7.87693555607397e-08
ENSG00000010030	59.3425762535308	2.32443045973612	0.409636875833397	5.67436819501935	1.39201445388039e-08	1.74571049759145e-07
ENSG00000011052	35.1511850489721	1.01980983374271	0.386944432397187	2.63554595533218	0.0084002050163778	0.0251441176072582
ENSG00000011105	6.40153717412644	1.4238166577491	0.375071968814061	3.79611588210939	0.000146980814082771	0.000749359853190365
ENSG00000011332	1.64293501750066	1.42057311824773	0.527231184451858	2.69440268356783	0.00705149150280243	0.0216577285729062
ENSG00000011426	13.3194903614868	2.59636865520047	0.26676941153086	9.73263253946987	2.18854369322215e-22	2.00675159649369e-20
ENSG00000011590	61.6122639791739	1.36873369316356	0.391537891487174	3.49578858885078	0.000472663027117239	0.00208770985702815
ENSG00000012223	1.26494512896095	3.61185444637944	0.841224173714744	4.29356948984231	1.75823249898858e-05	0.000112451694388519
ENSG00000012817	663.113770384053	-12.6301692745279	2.05003294147749	-6.16095918216081	7.23056289797649e-10	1.16448438834402e-08
ENSG00000015413	0.448245323371631	2.92639687049789	1.0830016389201	2.70211675156456	0.00688995640846699	0.0212402491274366
ENSG00000017427	9.90758443074013	1.99843987089524	0.363746899294515	5.49403960493188	3.92842330220878e-08	4.50263442182184e-07
ENSG00000017483	236.931921038098	1.97064478292389	0.138165195135758	14.2629609503868	3.72315974802072e-46	3.77424977345189e-43
ENSG00000018607	1.02215364336965	2.43127513365341	0.70629525519191	3.44229288782749	0.000576805364750138	0.00249111656582148
ENSG00000020181	40.3617942108669	-1.2842715918987	0.319302678592382	-4.02211343030475	5.76782677540502e-05	0.000324372873548349
ENSG00000020577	46.1623555042596	1.24263327728436	0.27251558804972	4.55986127684427	5.11874236547429e-06	3.71674062645481e-05
ENSG00000022556	39.9639215692186	1.61693608077555	0.359088969404385	4.50288429482401	6.70373852274773e-06	4.7119844693597e-05
ENSG00000024422	6.52934387897377	1.80301449361402	0.432719914472069	4.16670098443181	3.09039431469808e-05	0.000186723261789059
ENSG00000024526	5.69241418271502	3.39685644227989	0.39134400710859	8.67997562394594	3.95853654462593e-18	2.15616168148625e-16
ENSG00000029153	22.634783870484	1.35463019722877	0.199529182898238	6.78913318619483	1.12809264281956e-11	2.49809544338937e-10
ENSG00000029993	37.6315300409739	1.35699430198922	0.211903652048582	6.40382687542408	1.51529928239308e-10	2.72948331745573e-09
ENSG00000031081	422.7939285295	-1.12776503610408	0.137593004743779	-8.19638351676504	2.47727106450373e-16	1.06520975589693e-14
ENSG00000033327	205.503914917555	-1.09910777471863	0.137050318360514	-8.01973893871156	1.05970143329193e-15	4.18536191629392e-14
ENSG00000035499	14.3524594596873	2.78394471890361	0.259823555305945	10.7147510764584	8.67904141894636e-27	1.3308106619455e-24
ENSG00000036448	119.418834849971	1.71468893419253	0.630586322602726	2.71919778899612	0.0065440464178647	0.020356156663276
ENSG00000036828	22.6715114331014	1.09687942107129	0.237667435603167	4.61518599839966	3.92743422119358e-06	2.92744657819115e-05
ENSG00000037280	76.0228884232626	-1.06899235559364	0.18035094238986	-5.9272901013338	3.07974624598847e-09	4.38591678924923e-08
ENSG00000038427	7293.15464479327	-1.232471557086	0.191160586684378	-6.44730997358211	1.13852783219897e-10	2.09845629839743e-09
ENSG00000039139	0.941841366764385	2.19099958814174	0.871298322813621	2.51463767434615	0.0119154769826806	0.0337821175424134
ENSG00000039987	1.09336492914016	1.80410111224367	0.765345431422002	2.35723771015615	0.0184114568073274	0.0486396195690318
ENSG00000042781	0.841583109081713	2.26875804781849	0.850870755087652	2.66639561208655	0.00766694123677453	0.0232583003736367
ENSG00000046604	21.6973968525443	1.11570055755983	0.228582900624371	4.880944963566	1.05578706472091e-06	8.97296067534349e-06
ENSG00000047597	21.9153447868808	1.90467901791316	0.331212752783182	5.75062101899197	8.89162296432795e-09	1.15889603021494e-07
ENSG00000048392	278.450270870218	-1.10221724707486	0.154009057612233	-7.15683391719753	8.25616204540062e-13	2.17702585032406e-11
ENSG00000048462	92.5497385918838	3.98783153419389	0.365703448529508	10.9045499850465	1.09634393204256e-27	1.85231367851673e-25
ENSG00000049239	537.420102742284	-1.02072038525926	0.145869189406898	-6.99750502083065	2.60560728191669e-12	6.39899274200995e-11
ENSG00000049247	11.8181701682337	1.64398968215853	0.393341355254808	4.17954954442445	2.92087082048068e-05	0.000177184607251699
ENSG00000050767	4.67461000942735	1.15691416032764	0.422979518465532	2.73515409097028	0.00623510805874955	0.0195182735886092
ENSG00000051180	30.2823007101079	2.48186712556908	0.23890332240594	10.3885835516006	2.79472562792595e-25	3.56610898830523e-23
ENSG00000051341	25.1178701578184	2.22080079776729	0.244713529093645	9.07510429027995	1.13568688311141e-19	8.03212347136972e-18
ENSG00000053747	1.57743685501405	2.22845186500584	0.626896400847978	3.5547370538282	0.000378357268654065	0.0017143990765162
ENSG00000054356	6.4151697862555	1.54089119790617	0.33138378916174	4.64986896855749	3.3214597991808e-06	2.50959324868125e-05
ENSG00000055332	501.035032065237	1.45736335622358	0.183024290258115	7.96267727178885	1.68356158939377e-15	6.44024073829522e-14
ENSG00000056736	11.8388413588358	-1.34133610920066	0.410829471406563	-3.26494617002113	0.00109484881362824	0.00436957705649048
ENSG00000058085	1.99798505044191	1.27415117617695	0.492947641480669	2.58475965591351	0.00974468992704653	0.0285045458638695
ENSG00000058866	131.288278516689	-1.32294957607387	0.14548772451221	-9.09320412089366	9.61624858446806e-20	6.90817668979483e-18
ENSG00000062282	170.309739529441	-1.184833957449	0.153728499832252	-7.70731490089274	1.28492472917166e-14	4.27067787489894e-13
