baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000001617	1.68806581754023	3.10802311876676	0.987089694151825	3.14867345610106	0.00164013354687011	0.00620002420338488
ENSG00000001626	0.527773402830456	2.05092646900513	1.16084201901674	1.76675760819057	0.0772688309689075	0.158846818239033
ENSG00000002745	10.5038285476616	-1.06181965305685	0.420410109772932	-2.52567583027523	0.0115475979914946	0.0328924477912585
ENSG00000002933	256.198760986382	-4.12800374372792	0.671854545556956	-6.14419262476802	8.03712618244534e-10	1.28418074825814e-08
ENSG00000003989	0.276727508535986	1.10170643233597	1.29384903751686	0.851495344812678	0.394494248167513	0.550079210324974
ENSG00000004399	481.21821522934	-1.00216435242972	0.151454758914152	-6.61692217276428	3.66754452265559e-11	7.37835555732046e-10
ENSG00000004468	418.037067457318	2.29569801911134	0.189472109424913	12.1162846926614	8.65965199956488e-34	2.67818084806882e-31
ENSG00000004776	0.28156256672358	1.51444169426885	1.51602436371501	0.998956039570315	0.317815987298558	0.47215708682373
ENSG00000004799	276.226963580665	-1.29531288471625	0.362003979364658	-3.57817305486423	0.000346004337353619	0.00158552012649208
ENSG00000004939	27.6248925851878	3.71259683966544	0.458299450095771	8.10081015565177	5.45943887097465e-16	2.25380952666684e-14
ENSG00000005961	722.587761358484	1.14558186519301	0.257700986938806	4.44539184269806	8.77318109525617e-06	6.01368277404731e-05
ENSG00000005981	2.12561717858965	1.70847482945151	0.438265755398683	3.89826220371094	9.68854781771056e-05	0.00051782932639064
ENSG00000006042	12.0106941009394	1.05057400883304	0.23409668761018	4.48777818925173	7.1969802362432e-06	5.02769136181966e-05
ENSG00000006071	1.39181495355687	1.4545729723988	0.609381916932641	2.38696445034089	0.0169881339044514	0.0456527951921244
ENSG00000006210	2.58273926494036	1.4039857053838	0.499322446877704	2.81178167367202	0.00492679321804368	0.0159906075862047
ENSG00000006283	0.558223515516372	1.97212463754173	1.08328367522511	1.82050619117094	0.0686819542869033	0.144782765696988
ENSG00000006327	24.4980936321303	1.81417379028931	0.423725670601189	4.28148190246613	1.85652824261955e-05	0.000118076231589679
ENSG00000006659	0.574461951356371	1.00584562121723	1.10593685926362	0.909496426303189	0.363088143355631	0.520159327299223
ENSG00000006747	19.3939440397219	1.02305838576214	0.260146413090333	3.93262537664469	8.40231303482955e-05	0.000454272610211955
ENSG00000007038	31.4241242784591	-1.32404322684189	0.588187141993876	-2.25105775409091	0.0243818796674396	0.0616008261752456
ENSG00000007062	6.31322469799858	2.09721009647419	0.593295421489032	3.5348496221506	0.000408007281669259	0.00182966548749544
ENSG00000007174	2.95587486919236	2.10142246279617	0.449740931359715	4.6725177013417	2.97529865274851e-06	2.2696603058822e-05
ENSG00000007216	0.147408569419421	1.52337135228468	2.27559198937736	0.669439582928705	0.503215108717915	NA
ENSG00000007237	837.441418976027	-1.22845491178988	0.106011838006188	-11.5879031520816	4.74609290954911e-31	1.1546927642739e-28
ENSG00000007372	0.994405372095662	1.71781431060698	0.708236495525659	2.42548120784429	0.0152881072250797	0.0417295575970127
ENSG00000008196	0.130846933492018	1.63082590218128	3.12445844057495	0.521954742941367	0.601701841597855	NA
ENSG00000008256	130.804955550509	-1.31328627773917	0.14452670906823	-9.08680676537912	1.01990432529061e-19	7.29811538179521e-18
ENSG00000008438	0.203776402103547	1.43331251969141	2.21290710162167	0.647705689335553	0.517175323770981	NA
ENSG00000009765	13.7793941110192	1.17438094993824	0.201718673687163	5.82187523084521	5.81909855296088e-09	7.87693555607397e-08
ENSG00000010030	59.3425762535308	2.32443045973612	0.409636875833397	5.67436819501935	1.39201445388039e-08	1.74571049759145e-07
ENSG00000010282	0.226008953021924	2.25016648881946	1.84479897299001	1.21973533255628	0.222565222900776	0.362304913402154
ENSG00000010932	0.730539135138061	1.02664063623919	1.19679224782785	0.857826943734399	0.390988029479694	0.546777940980685
ENSG00000011052	35.1511850489721	1.01980983374271	0.386944432397187	2.63554595533218	0.0084002050163778	0.0251441176072582
ENSG00000011105	6.40153717412644	1.4238166577491	0.375071968814061	3.79611588210939	0.000146980814082771	0.000749359853190365
ENSG00000011332	1.64293501750066	1.42057311824773	0.527231184451858	2.69440268356783	0.00705149150280243	0.0216577285729062
ENSG00000011347	0.383016736286558	1.36754099502063	1.18832862738087	1.15081044376988	0.249810227282855	0.394964666599971
ENSG00000011426	13.3194903614868	2.59636865520047	0.26676941153086	9.73263253946987	2.18854369322215e-22	2.00675159649369e-20
ENSG00000011590	61.6122639791739	1.36873369316356	0.391537891487174	3.49578858885078	0.000472663027117239	0.00208770985702815
