Module	Transcript_Id	Locus_Tag	Expression_Fold_Change	Expression_Pvalue	FoldChange_Module	FisherTest_Module
3	ENSG00000002726	26	-1.48698225695255	0.125943287941303	1.1408604764219739	0.009547837706711795
3	ENSG00000003989	6542	1.42263814498007	0.189740424432021	1.1408604764219739	0.009547837706711795
3	ENSG00000005001	64063	-1.12474222460068	0.112909099002414	1.1408604764219739	0.009547837706711795
3	ENSG00000011347	9066	1.39425492844001	0.197961095739647	1.1408604764219739	0.009547837706711795
3	ENSG00000015413	1800	2.18095931003596	0.0630623330017316	1.1408604764219739	0.009547837706711795
3	ENSG00000019505	57586	1.04131646386107	0.284312349222902	1.1408604764219739	0.009547837706711795
3	ENSG00000022355	2554	1.32146070423083	0.30745039491594	1.1408604764219739	0.009547837706711795
3	ENSG00000048540	55885	1.22912401480848	0.243593408318701	1.1408604764219739	0.009547837706711795
3	ENSG00000057149	6317	1.44557165137063	NA	1.1408604764219739	0.009547837706711795
3	ENSG00000060709	23504	-1.2892706770504	0.298700577175846	1.1408604764219739	0.009547837706711795
3	ENSG00000064692	9627	-1.13855606155844	0.167900867839754	1.1408604764219739	0.009547837706711795
3	ENSG00000065609	9892	-1.46683321580635	0.386470858456152	1.1408604764219739	0.009547837706711795
3	ENSG00000069018	57113	1.26627343095243	NA	1.1408604764219739	0.009547837706711795
3	ENSG00000070193	2255	1.09404937930503	0.407938966422136	1.1408604764219739	0.009547837706711795
3	ENSG00000077279	1641	1.47767189677865	0.13134042571955	1.1408604764219739	0.009547837706711795
3	ENSG00000077616	10003	-1.00536076923088	0.0665415607467833	1.1408604764219739	0.009547837706711795
3	ENSG00000078725	1620	1.13595850103405	NA	1.1408604764219739	0.009547837706711795
3	ENSG00000081051	174	1.36028624522584	NA	1.1408604764219739	0.009547837706711795
3	ENSG00000081248	779	1.85701161568496	NA	1.1408604764219739	0.009547837706711795
3	ENSG00000081842	56142	1.08947231264978	NA	1.1408604764219739	0.009547837706711795
3	ENSG00000086548	4680	1.5750843620383	0.0634766238204759	1.1408604764219739	0.009547837706711795
3	ENSG00000089356	5349	1.2724242140098	0.254753342477873	1.1408604764219739	0.009547837706711795
3	ENSG00000090402	6476	1.1743356260442	NA	1.1408604764219739	0.009547837706711795
3	ENSG00000092377	90665	1.27566408874179	NA	1.1408604764219739	0.009547837706711795
3	ENSG00000100665	5267	1.17433013302445	NA	1.1408604764219739	0.009547837706711795
3	ENSG00000101438	140679	1.29328182505756	NA	1.1408604764219739	0.009547837706711795
3	ENSG00000101746	8715	1.47102923085497	NA	1.1408604764219739	0.009547837706711795
3	ENSG00000101825	25878	1.60278507330853	0.0654657825572582	1.1408604764219739	0.009547837706711795
3	ENSG00000102466	2259	-1.18686285725812	0.391419035472589	1.1408604764219739	0.009547837706711795
3	ENSG00000102837	10562	2.32487339541577	0.0890979206881949	1.1408604764219739	0.009547837706711795
3	ENSG00000103310	7783	2.15479855124647	NA	1.1408604764219739	0.009547837706711795
3	ENSG00000104044	4948	2.10021499124189	0.112779366613368	1.1408604764219739	0.009547837706711795
3	ENSG00000105357	79784	1.17500340073675	0.0746658915636726	1.1408604764219739	0.009547837706711795
3	ENSG00000105929	50617	1.33146049737426	NA	1.1408604764219739	0.009547837706711795
3	ENSG00000106331	5078	1.23614622298995	NA	1.1408604764219739	0.009547837706711795
3	ENSG00000111262	3736	1.20640031770991	0.4421144165787	1.1408604764219739	0.009547837706711795
3	ENSG00000112175	653	1.17433561884144	NA	1.1408604764219739	0.009547837706711795
