Module	Transcript_Id	Locus_Tag	Expression_Fold_Change	Expression_Pvalue	FoldChange_Module	FisherTest_Module
1	ENSG00000013588	9052	1.78932197555784	0.0841454771583717	1.1715141225497763	9.811396748524565e-05
1	ENSG00000056998	8908	2.01603842140857	0.431242046465013	1.1715141225497763	9.811396748524565e-05
1	ENSG00000064655	2139	1.26939939246859	0.286599083720171	1.1715141225497763	9.811396748524565e-05
1	ENSG00000070778	11099	1.2870672668602	0.404964305004793	1.1715141225497763	9.811396748524565e-05
1	ENSG00000075035	9671	1.24300171823777	0.122978698786026	1.1715141225497763	9.811396748524565e-05
1	ENSG00000075461	27092	1.24022593122243	NA	1.1715141225497763	9.811396748524565e-05
1	ENSG00000095970	54209	-1.52003127072721	0.0933404368473704	1.1715141225497763	9.811396748524565e-05
1	ENSG00000099617	1943	1.24935896752141	NA	1.1715141225497763	9.811396748524565e-05
1	ENSG00000100012	266629	1.00540685149903	0.540228588854492	1.1715141225497763	9.811396748524565e-05
1	ENSG00000100167	55964	1.42096175778502	0.0581190692878506	1.1715141225497763	9.811396748524565e-05
1	ENSG00000100196	11015	1.30055860054472	0.0868022316544139	1.1715141225497763	9.811396748524565e-05
1	ENSG00000101115	57167	1.07610884462884	0.0557650767469672	1.1715141225497763	9.811396748524565e-05
1	ENSG00000104067	7082	2.55886048543423	0.102751770817911	1.1715141225497763	9.811396748524565e-05
1	ENSG00000104237	6101	1.11686571989203	0.0587049593763057	1.1715141225497763	9.811396748524565e-05
1	ENSG00000104537	312	1.46153213128467	0.0788554225273267	1.1715141225497763	9.811396748524565e-05
1	ENSG00000107447	1791	-1.19840947037911	0.304121459379816	1.1715141225497763	9.811396748524565e-05
1	ENSG00000110427	25758	1.92828396052614	0.0862720645725322	1.1715141225497763	9.811396748524565e-05
1	ENSG00000114646	10675	1.34641519829285	0.544925590712962	1.1715141225497763	9.811396748524565e-05
1	ENSG00000115380	2202	1.23345107425588	NA	1.1715141225497763	9.811396748524565e-05
1	ENSG00000116031	50489	-1.30269904491569	0.0869073644408983	1.1715141225497763	9.811396748524565e-05
1	ENSG00000120440	83887	1.28309792468219	0.516363861948512	1.1715141225497763	9.811396748524565e-05
1	ENSG00000120498	56159	1.08063802521857	0.140319602313602	1.1715141225497763	9.811396748524565e-05
1	ENSG00000121900	113452	1.64217018701785	0.487904750890455	1.1715141225497763	9.811396748524565e-05
1	ENSG00000124469	1088	1.20044612594654	0.0652499064772077	1.1715141225497763	9.811396748524565e-05
1	ENSG00000124557	696	2.17866304117796	0.0623659075689058	1.1715141225497763	9.811396748524565e-05
1	ENSG00000125798	3170	1.50889175638269	NA	1.1715141225497763	9.811396748524565e-05
1	ENSG00000125895	55321	1.94326984211106	0.516154202781569	1.1715141225497763	9.811396748524565e-05
1	ENSG00000126895	554	-1.33778353061041	0.0696272116732352	1.1715141225497763	9.811396748524565e-05
1	ENSG00000127318	50616	1.51969704242336	0.32768517659596	1.1715141225497763	9.811396748524565e-05
1	ENSG00000128250	5988	-1.23735430199561	0.259471210564299	1.1715141225497763	9.811396748524565e-05
1	ENSG00000131097	51751	-1.55881632126722	0.165690698480715	1.1715141225497763	9.811396748524565e-05
1	ENSG00000132394	60678	-1.40338238801045	0.342224608995561	1.1715141225497763	9.811396748524565e-05
1	ENSG00000132975	2835	1.1116634580502	0.403020117926222	1.1715141225497763	9.811396748524565e-05
1	ENSG00000133105	122042	-1.07848879169797	0.057471332463236	1.1715141225497763	9.811396748524565e-05
1	ENSG00000135406	5630	1.53530422153258	0.466541886196671	1.1715141225497763	9.811396748524565e-05
1	ENSG00000136378	11173	1.28883911640141	0.211824005086409	1.1715141225497763	9.811396748524565e-05
1	ENSG00000138207	5950	2.18258664846637	0.260495484114815	1.1715141225497763	9.811396748524565e-05
1	ENSG00000138759	80144	1.98390903030786	0.115320420363271	1.1715141225497763	9.811396748524565e-05
1	ENSG00000139865	319089	1.2050015556761	0.440002210648472	1.1715141225497763	9.811396748524565e-05
1	ENSG00000140522	6017	1.25498573941073	0.44712635925983	1.1715141225497763	9.811396748524565e-05
1	ENSG00000141946	114026	1.28851427190085	0.118492436709392	1.1715141225497763	9.811396748524565e-05
1	ENSG00000143355	56956	1.778809844342	0.377344357485323	1.1715141225497763	9.811396748524565e-05
